Filename, Subject, Verb
fortunata_y_jacinda_3a.txt, usted, está
fortunata_y_jacinda_3a.txt, Ramsés II, --indicó
fortunata_y_jacinda_3a.txt, los rusos, traerán
fortunata_y_jacinda_3a.txt, Aviado, está
fortunata_y_jacinda_3a.txt, el Príncipe, venga
fortunata_y_jacinda_3a.txt, que, viene
fortunata_y_jacinda_3a.txt, Dios, sabe
fortunata_y_jacinda_3a.txt, el hombre, Saldrá
fortunata_y_jacinda_3a.txt, que, hace
fortunata_y_jacinda_3a.txt, D. Basilio, amigo
fortunata_y_jacinda_3a.txt, el amigo, habla
fortunata_y_jacinda_3a.txt, Rubín, encontraba
fortunata_y_jacinda_3a.txt, una noche, acertó
fortunata_y_jacinda_3a.txt, que, desconcertó
fortunata_y_jacinda_3a.txt, que, prestado
fortunata_y_jacinda_3a.txt, el acreedor, inspira
fortunata_y_jacinda_3a.txt, que, producen
fortunata_y_jacinda_3a.txt, las deudas, producen
fortunata_y_jacinda_3a.txt, Rubín, condensaba
fortunata_y_jacinda_3a.txt, que, tirado
fortunata_y_jacinda_3a.txt, que, hablase
fortunata_y_jacinda_3a.txt, El infeliz deudor, hacía
fortunata_y_jacinda_3a.txt, el usurero, daba
fortunata_y_jacinda_3a.txt, usted, diciendo
fortunata_y_jacinda_3a.txt, el café, hacía
fortunata_y_jacinda_3a.txt, un infierno, hacía
fortunata_y_jacinda_3a.txt, Érale, insoportable
fortunata_y_jacinda_3a.txt, que, aparecía
fortunata_y_jacinda_3a.txt, La única delicia, café
fortunata_y_jacinda_3a.txt, Samaniego, trocaba
fortunata_y_jacinda_3a.txt, D. Basilio Andrés de la Caña, acompañaron
fortunata_y_jacinda_3a.txt, San Joaquín, _
fortunata_y_jacinda_3a.txt, Cristo, dio
fortunata_y_jacinda_3a.txt, Rubín, burlaba
fortunata_y_jacinda_3a.txt, El mismo D. Evaristo Feijoo, siguió
fortunata_y_jacinda_3a.txt, los cafés, gustaban
fortunata_y_jacinda_3a.txt, el _género, mejor
fortunata_y_jacinda_3a.txt, una pareja, apareció
fortunata_y_jacinda_3a.txt, Olmedo, dado
fortunata_y_jacinda_3a.txt, que, amantes
fortunata_y_jacinda_3a.txt, ella, paraba
fortunata_y_jacinda_3a.txt, el hombre, daba
fortunata_y_jacinda_3a.txt, que, dueño
fortunata_y_jacinda_3a.txt, Rubín, trabó
fortunata_y_jacinda_3a.txt, que, vinieron
fortunata_y_jacinda_3a.txt, Juan Pablo, diciendo
fortunata_y_jacinda_3a.txt, su cuñadita, pieza
fortunata_y_jacinda_3a.txt, usted, dejó
fortunata_y_jacinda_3a.txt, mi hermano, falta
fortunata_y_jacinda_3a.txt, un tornillo, falta
fortunata_y_jacinda_3a.txt, D. Evaristo, es--agregó
fortunata_y_jacinda_3a.txt, estos, Olmedo
fortunata_y_jacinda_3a.txt, que, solía
fortunata_y_jacinda_3a.txt, que, parecía
fortunata_y_jacinda_3a.txt, que, quitaba
fortunata_y_jacinda_3a.txt, una tertulia, armaba
fortunata_y_jacinda_3a.txt, que, tenían
fortunata_y_jacinda_3a.txt, doña Nieves, reinaba
fortunata_y_jacinda_3a.txt, ella, siendo
fortunata_y_jacinda_3a.txt, que, pronunciaba
fortunata_y_jacinda_3a.txt, que, reían
fortunata_y_jacinda_3a.txt, sus amigos, empezaba
fortunata_y_jacinda_3a.txt, que, madrugar
fortunata_y_jacinda_3a.txt, una segunda peña, formaba
fortunata_y_jacinda_3a.txt, Doña Nieves, tomaba
fortunata_y_jacinda_3a.txt, el café, digerido
fortunata_y_jacinda_3a.txt, El mozo, agregaba
fortunata_y_jacinda_3a.txt, que, llegado
fortunata_y_jacinda_3a.txt, Doña Nieves, propietaria
fortunata_y_jacinda_3a.txt, que, da
fortunata_y_jacinda_3a.txt, el público, aplaudía
fortunata_y_jacinda_3a.txt, todo esto, acompañadas
fortunata_y_jacinda_3a.txt, las mujeres, acompañadas
fortunata_y_jacinda_3a.txt, que, iban
fortunata_y_jacinda_3a.txt, Feijoo, puntual
fortunata_y_jacinda_3a.txt, Feliciana, iban
fortunata_y_jacinda_3a.txt, que, acababa
fortunata_y_jacinda_3a.txt, Rubín, volvió
fortunata_y_jacinda_3a.txt, el latín, estorba
fortunata_y_jacinda_3a.txt, un amigo, proporcionaba
fortunata_y_jacinda_3a.txt, que, despertaron
fortunata_y_jacinda_3a.txt, que, dejaban
fortunata_y_jacinda_3a.txt, Tantas ideas, adquirió
fortunata_y_jacinda_3a.txt, Lástima, volver
fortunata_y_jacinda_3a.txt, Las lecturas, descubrimiento
fortunata_y_jacinda_3a.txt, él, aquello
fortunata_y_jacinda_3a.txt, aquello, sospechaba
fortunata_y_jacinda_3a.txt, El hallazgo, negativo
fortunata_y_jacinda_3a.txt, la mejor organización, desorganización
fortunata_y_jacinda_3a.txt, que, anula
fortunata_y_jacinda_3a.txt, que, tiene
fortunata_y_jacinda_3a.txt, las energías, manifiesten
fortunata_y_jacinda_3a.txt, la gana, da
fortunata_y_jacinda_3a.txt, La anarquía, produce
fortunata_y_jacinda_3a.txt, Las sociedades, tienen
fortunata_y_jacinda_3a.txt, que, mamando
fortunata_y_jacinda_3a.txt, que, andan
fortunata_y_jacinda_3a.txt, el billete, costaba
fortunata_y_jacinda_3a.txt, la institución, comprende
fortunata_y_jacinda_3a.txt, Eso sí, comprende
fortunata_y_jacinda_3a.txt, el entendimiento, limpia
fortunata_y_jacinda_3a.txt, La Naturaleza, luz
fortunata_y_jacinda_3a.txt, que, venir
fortunata_y_jacinda_3a.txt, que, viniendo
fortunata_y_jacinda_3a.txt, Ella, hizo
fortunata_y_jacinda_3a.txt, el mismo Jesucristo, escogió
fortunata_y_jacinda_3a.txt, que, conocían
fortunata_y_jacinda_3a.txt, doña Nieves y las placeras, escogidos
fortunata_y_jacinda_3a.txt, sus amigas, doña
fortunata_y_jacinda_3a.txt, el pianista, escogidos
fortunata_y_jacinda_3a.txt, Juan Pablo, sembrara
fortunata_y_jacinda_3a.txt, todos, oíanle
fortunata_y_jacinda_3a.txt, las chicas, ponían
fortunata_y_jacinda_3a.txt, El mozo, entusiasmado
fortunata_y_jacinda_3a.txt, este señor, tiene
fortunata_y_jacinda_3a.txt, matrimonio, lo
fortunata_y_jacinda_3a.txt, todo, Naturaleza
fortunata_y_jacinda_3a.txt, todos, todo
fortunata_y_jacinda_3a.txt, todo, calo
fortunata_y_jacinda_3a.txt, yo, calo
fortunata_y_jacinda_3a.txt, --Lo, es
fortunata_y_jacinda_3a.txt, que, racionales
fortunata_y_jacinda_3a.txt, qué, pasa
fortunata_y_jacinda_3a.txt, Dios?--¡Dios, --¿Y
fortunata_y_jacinda_3a.txt, que, deben
fortunata_y_jacinda_3a.txt, qué cosas, ocurren
fortunata_y_jacinda_3a.txt, la misa, nada
fortunata_y_jacinda_3a.txt, usted, sale
fortunata_y_jacinda_3a.txt, La misa, rito
fortunata_y_jacinda_3a.txt, que, sepa
fortunata_y_jacinda_3a.txt, que, Naturaleza
fortunata_y_jacinda_3a.txt, que, historia
fortunata_y_jacinda_3a.txt, que, calle
fortunata_y_jacinda_3a.txt, que, tenga
fortunata_y_jacinda_3a.txt, Esta, verdad
fortunata_y_jacinda_3a.txt, que, arman
fortunata_y_jacinda_3a.txt, el cura, dijo
fortunata_y_jacinda_3a.txt, usted, modesta
fortunata_y_jacinda_3a.txt, que, cubrir
fortunata_y_jacinda_3a.txt, que, sacan
fortunata_y_jacinda_3a.txt, yo, dijo
fortunata_y_jacinda_3a.txt, este D. Juan Pablo, _
fortunata_y_jacinda_3a.txt, que, pusiese
fortunata_y_jacinda_3a.txt, su chocolate, pusiese
fortunata_y_jacinda_3a.txt, El ciego, volvió
fortunata_y_jacinda_3a.txt, que, parecía
fortunata_y_jacinda_3a.txt, usted, cuenta
fortunata_y_jacinda_3a.txt, usted, cree
fortunata_y_jacinda_3a.txt, usted, llenado
fortunata_y_jacinda_3a.txt, uno, muere
fortunata_y_jacinda_3a.txt, Juan Pablo, miró
fortunata_y_jacinda_3a.txt, las palabras, helaron
fortunata_y_jacinda_3a.txt, su conciencia, permitía
fortunata_y_jacinda_3a.txt, que, acababa
fortunata_y_jacinda_3a.txt, el apóstol, replicó
fortunata_y_jacinda_3a.txt, el rato, pasaba
fortunata_y_jacinda_3a.txt, este suceso, absorbió
fortunata_y_jacinda_3a.txt, Rubín, furioso
fortunata_y_jacinda_3a.txt, el Gobierno, tenía
fortunata_y_jacinda_3a.txt, que, andado
fortunata_y_jacinda_3a.txt, sus amigos, querían
fortunata_y_jacinda_3a.txt, cuantas noticias, llegaban
fortunata_y_jacinda_3a.txt, Todo, falso
fortunata_y_jacinda_3a.txt, el Príncipe, viniera
fortunata_y_jacinda_3a.txt, los carlistas, harían
fortunata_y_jacinda_3a.txt, D. Alfonso, llegado
fortunata_y_jacinda_3a.txt, Feijoo, llegó
fortunata_y_jacinda_3a.txt, usted, sabe
fortunata_y_jacinda_3a.txt, que, ofrecido
fortunata_y_jacinda_3a.txt, Usted, continuar
fortunata_y_jacinda_3a.txt, Yo, admitir
fortunata_y_jacinda_3a.txt, Yo, profesado
fortunata_y_jacinda_3a.txt, música.--Yo, esos
fortunata_y_jacinda_3a.txt, que, hablan
fortunata_y_jacinda_3a.txt, yo, agradezco
fortunata_y_jacinda_3a.txt, que, decir
fortunata_y_jacinda_3a.txt, Patriotismo, hay
fortunata_y_jacinda_3a.txt, yo, hará
fortunata_y_jacinda_3a.txt, yo, mande
fortunata_y_jacinda_3a.txt, Rubín, siguió
fortunata_y_jacinda_3a.txt, quien, ponen
fortunata_y_jacinda_3a.txt, Jacinta, contado
fortunata_y_jacinda_3a.txt, que, estuvo
fortunata_y_jacinda_3a.txt, su marido, entretenía
fortunata_y_jacinda_3a.txt, la tarasca, misma
fortunata_y_jacinda_3a.txt, su marido, robaba
fortunata_y_jacinda_3a.txt, que, dado
fortunata_y_jacinda_3a.txt, el santo, iba
fortunata_y_jacinda_3a.txt, Jacinta, refería
fortunata_y_jacinda_3a.txt, el Rey Alfonso XII, entrado
fortunata_y_jacinda_3a.txt, D. Baldomero, Restauración
fortunata_y_jacinda_3a.txt, Barbarita, reventaba
fortunata_y_jacinda_3a.txt, Jacinta, entusiasmarse
fortunata_y_jacinda_3a.txt, que, andaba
fortunata_y_jacinda_3a.txt, que, entraron
fortunata_y_jacinda_3a.txt, El marqués, oficiaba
fortunata_y_jacinda_3a.txt, el Rey, habló
fortunata_y_jacinda_3a.txt, el marqués, Contaba
fortunata_y_jacinda_3a.txt, S. M. «Hola, expresado
fortunata_y_jacinda_3a.txt, Aparisi, sostuvo
fortunata_y_jacinda_3a.txt, él, previsto
fortunata_y_jacinda_3a.txt, que, pasando
fortunata_y_jacinda_3a.txt, Él, partidario
fortunata_y_jacinda_3a.txt, D. Baldomero, cesaba
fortunata_y_jacinda_3a.txt, esta nación, entra
fortunata_y_jacinda_3a.txt, Jacinta, indignaba
fortunata_y_jacinda_3a.txt, la alegría, mortificaba
fortunata_y_jacinda_3a.txt, érale, contenerse
fortunata_y_jacinda_3a.txt, su suegro, miraba
fortunata_y_jacinda_3a.txt, qué, va
fortunata_y_jacinda_3a.txt, qué, importa
fortunata_y_jacinda_3a.txt, Yo, volada
fortunata_y_jacinda_3a.txt, Esto, horrible
fortunata_y_jacinda_3a.txt, su imagen, asociada
fortunata_y_jacinda_3a.txt, que, vivía
fortunata_y_jacinda_3a.txt, Amalia Trujillo, tomó
fortunata_y_jacinda_3a.txt, Amalia, soltó
fortunata_y_jacinda_3a.txt, Tu marido, entretiene
fortunata_y_jacinda_3a.txt, el mundo, sabe
fortunata_y_jacinda_3a.txt, tú, sepas
fortunata_y_jacinda_3a.txt, la noticia, jicarazo
fortunata_y_jacinda_3a.txt, El Rey, pasó
fortunata_y_jacinda_3a.txt, Jacinta, vio
fortunata_y_jacinda_3a.txt, ella, agitara
fortunata_y_jacinda_3a.txt, el resto, estuvo
fortunata_y_jacinda_3a.txt, que, hubo
fortunata_y_jacinda_3a.txt, Dios, conserve
fortunata_y_jacinda_3a.txt, Guillermina, decía
fortunata_y_jacinda_3a.txt, todo, arreglará
fortunata_y_jacinda_3a.txt, yo, prometo
fortunata_y_jacinda_3a.txt, Juan, entró
fortunata_y_jacinda_3a.txt, su mujer, miró
fortunata_y_jacinda_3a.txt, que, noche
fortunata_y_jacinda_3a.txt, Juan, atrevió
fortunata_y_jacinda_3a.txt, el empuje, fuerte
fortunata_y_jacinda_3a.txt, los militares, hicieran
fortunata_y_jacinda_3a.txt, las mudanzas, hecho
fortunata_y_jacinda_3a.txt, el señor, hecho
fortunata_y_jacinda_3a.txt, las Cortes, querías
fortunata_y_jacinda_3a.txt, el Delfín, sostuvo
fortunata_y_jacinda_3a.txt, ninguna Restauración, prevalecido
fortunata_y_jacinda_3a.txt, todos, negaron
fortunata_y_jacinda_3a.txt, D. Baldomero, dijo
fortunata_y_jacinda_3a.txt, Yo, sé
fortunata_y_jacinda_3a.txt, que, sucederá
fortunata_y_jacinda_3a.txt, nuestro país, padece
fortunata_y_jacinda_3a.txt, todos, deseamos
fortunata_y_jacinda_3a.txt, todos, queremos
fortunata_y_jacinda_3a.txt, la cuerda, acorte
fortunata_y_jacinda_3a.txt, las ranas, afeiten
fortunata_y_jacinda_3a.txt, la condición, --Es
fortunata_y_jacinda_3a.txt, esto, haga
fortunata_y_jacinda_3a.txt, Jacinta, tunante!--pensaba
fortunata_y_jacinda_3a.txt, salir--, quería
fortunata_y_jacinda_3a.txt, tú, sabes
fortunata_y_jacinda_3a.txt, que, ley
fortunata_y_jacinda_3a.txt, el purito, hace
fortunata_y_jacinda_3a.txt, Quien, conoce
fortunata_y_jacinda_3a.txt, Jacinta, esforzaba
fortunata_y_jacinda_3a.txt, una llama, alimenta
fortunata_y_jacinda_3a.txt, que, estoy
fortunata_y_jacinda_3a.txt, un poquito más de ira, vendría
fortunata_y_jacinda_3a.txt, Juan, abrazaba
fortunata_y_jacinda_3a.txt, Juan, vio
fortunata_y_jacinda_3a.txt, Jacinta, tuvo
fortunata_y_jacinda_3a.txt, el _, sé
fortunata_y_jacinda_3a.txt, ella, reído
fortunata_y_jacinda_3a.txt, La irritada esposa, creyó
fortunata_y_jacinda_3a.txt, Santa Cruz, repitió
fortunata_y_jacinda_3a.txt, que, buenas
fortunata_y_jacinda_3a.txt, _, comprendo
fortunata_y_jacinda_3a.txt, la verdad, es
fortunata_y_jacinda_3a.txt, Jacinta, rompió
fortunata_y_jacinda_3a.txt, Juan, hizo
fortunata_y_jacinda_3a.txt, que, imaginar
fortunata_y_jacinda_3a.txt, ella, decía
fortunata_y_jacinda_3a.txt, aquel llanto, disimulo
fortunata_y_jacinda_3a.txt, Esto, horrible
fortunata_y_jacinda_3a.txt, esto, espantoso
fortunata_y_jacinda_3a.txt, que, ahora
fortunata_y_jacinda_3a.txt, yo, querer
fortunata_y_jacinda_3a.txt, los hombres, tratarlos
fortunata_y_jacinda_3a.txt, que, perdono
fortunata_y_jacinda_3a.txt, esta, perdono
fortunata_y_jacinda_3a.txt, su mujer, repitiese
fortunata_y_jacinda_3a.txt, que, dicho
fortunata_y_jacinda_3a.txt, una amiga, dicho
fortunata_y_jacinda_3a.txt, él, negaba
fortunata_y_jacinda_3a.txt, la ofendida esposa, negaba
fortunata_y_jacinda_3a.txt, que, sentía
fortunata_y_jacinda_3a.txt, yo, sé
fortunata_y_jacinda_3a.txt, muchas cosas.--Dímelas--indicó, poniéndose
fortunata_y_jacinda_3a.txt, Amalia me, ha
fortunata_y_jacinda_3a.txt, Jacinta, dicho--afirmó
fortunata_y_jacinda_3a.txt, Yo, digo
fortunata_y_jacinda_3a.txt, el anarquista, replicó
fortunata_y_jacinda_3a.txt, Yo, declaro
fortunata_y_jacinda_3a.txt, Él, cogió
fortunata_y_jacinda_3a.txt, Ella, dejó
fortunata_y_jacinda_3a.txt, la esposa, articular
fortunata_y_jacinda_3a.txt, el tunante, tuviera
fortunata_y_jacinda_3a.txt, usted, acuéstese
fortunata_y_jacinda_3a.txt, Jacinta, desarmada
fortunata_y_jacinda_3a.txt, El Delfín, entrado
fortunata_y_jacinda_3a.txt, que, seguía
fortunata_y_jacinda_3a.txt, D. Baldomero, dicho
fortunata_y_jacinda_3a.txt, que, padecía
fortunata_y_jacinda_3a.txt, su mujer, empezaba
fortunata_y_jacinda_3a.txt, La bondad, favorecía
fortunata_y_jacinda_3a.txt, que, determinado
fortunata_y_jacinda_3a.txt, Jacinta, creer
fortunata_y_jacinda_3a.txt, la vuelta, definitiva
fortunata_y_jacinda_3a.txt, que, tenía
fortunata_y_jacinda_3a.txt, Mas, alegría
fortunata_y_jacinda_3a.txt, que, pensaba
fortunata_y_jacinda_3a.txt, esto, concordaba
fortunata_y_jacinda_3a.txt, que, decía
fortunata_y_jacinda_3a.txt, el país, remite
fortunata_y_jacinda_3a.txt, Jacinta, desarmada
fortunata_y_jacinda_3a.txt, que, más
fortunata_y_jacinda_3a.txt, su dignidad, ordenaba
fortunata_y_jacinda_3a.txt, las palabras, dijo
fortunata_y_jacinda_3a.txt, qué, importa
fortunata_y_jacinda_3a.txt, Conmigo, juega
fortunata_y_jacinda_3a.txt, este tonto, figurado
fortunata_y_jacinda_3a.txt, tú, mandes
fortunata_y_jacinda_3a.txt, que, valga
fortunata_y_jacinda_3a.txt, los tiempos, están
fortunata_y_jacinda_3a.txt, Yo, reiré
fortunata_y_jacinda_3a.txt, los ojos, cierran
fortunata_y_jacinda_3a.txt, Tú, tienes
fortunata_y_jacinda_3a.txt, Amalia, dijo
fortunata_y_jacinda_3a.txt, tú, eras
fortunata_y_jacinda_3a.txt, yo, conozco
fortunata_y_jacinda_3a.txt, algunas bolas, trago
fortunata_y_jacinda_3a.txt, todo, contármelo
fortunata_y_jacinda_3a.txt, que, echaba
fortunata_y_jacinda_3a.txt, que, ofrecía
fortunata_y_jacinda_3a.txt, su zozobra, tal
fortunata_y_jacinda_3a.txt, que, echa
fortunata_y_jacinda_3a.txt, Juan, apartó
fortunata_y_jacinda_3a.txt, este tuno, arrepiente
fortunata_y_jacinda_3a.txt, Abur, dijo
fortunata_y_jacinda_3a.txt, Mi mujer, gasta
fortunata_y_jacinda_3a.txt, yo, esperando
fortunata_y_jacinda_3a.txt, esto, volvió
fortunata_y_jacinda_3a.txt, esto, está
fortunata_y_jacinda_3a.txt, Jacinta, perdido--murmuró
fortunata_y_jacinda_3a.txt, las caricias, dejaban
fortunata_y_jacinda_3a.txt, yo, gana
fortunata_y_jacinda_3a.txt, yo, cuente
fortunata_y_jacinda_3a.txt, que, deseas
fortunata_y_jacinda_3a.txt, tú, cuentes
fortunata_y_jacinda_3a.txt, tú, sospechabas
fortunata_y_jacinda_3a.txt, que, pasado
fortunata_y_jacinda_3a.txt, tú, fundabas
fortunata_y_jacinda_3a.txt, qué, supiste
fortunata_y_jacinda_3a.txt, este bobo, sale
fortunata_y_jacinda_3a.txt, una mujer, necesita
fortunata_y_jacinda_3a.txt, el corazón, dice
fortunata_y_jacinda_3a.txt, corazón, dice
fortunata_y_jacinda_3a.txt, Eso, frase
fortunata_y_jacinda_3a.txt, la menor palabra, vuelves
fortunata_y_jacinda_3a.txt, cualquier gesto, sirven
fortunata_y_jacinda_3a.txt, una palabra, venden
fortunata_y_jacinda_3a.txt, Palabras, vienen
fortunata_y_jacinda_3a.txt, tú, sabes
fortunata_y_jacinda_3a.txt, yo, sé
fortunata_y_jacinda_3a.txt, que, rallando
fortunata_y_jacinda_3a.txt, yo, tengo
fortunata_y_jacinda_3a.txt, que, traes
fortunata_y_jacinda_3a.txt, Otro dato, callo
fortunata_y_jacinda_3a.txt, qué, crees
fortunata_y_jacinda_3a.txt, Otra noche, dijiste
fortunata_y_jacinda_3a.txt, un hombre, pega
fortunata_y_jacinda_3a.txt, Yo, asusté
fortunata_y_jacinda_3a.txt, aquella noche, Fue
fortunata_y_jacinda_3a.txt, un borracho, salió
fortunata_y_jacinda_3a.txt, la noche, estuviste
fortunata_y_jacinda_3a.txt, el Delfín, sí--dijo
fortunata_y_jacinda_3a.txt, Otra noche, cayó
fortunata_y_jacinda_3a.txt, Estas ignominias, guardan
fortunata_y_jacinda_3a.txt, esto, negarás
fortunata_y_jacinda_3a.txt, tú, comediante
fortunata_y_jacinda_3a.txt, Yo, pasaba
fortunata_y_jacinda_3a.txt, Manuel, ocultado
fortunata_y_jacinda_3a.txt, yo, llegaba
fortunata_y_jacinda_3a.txt, que, daba
fortunata_y_jacinda_3a.txt, yo, aguanta
fortunata_y_jacinda_3a.txt, Amalia, dijo
fortunata_y_jacinda_3a.txt, que, pasa
fortunata_y_jacinda_3a.txt, que, prestan
fortunata_y_jacinda_3a.txt, Esta última queja, puso
fortunata_y_jacinda_3a.txt, grandeza, elevaba
fortunata_y_jacinda_3a.txt, el amor, descollaba
fortunata_y_jacinda_3a.txt, nada, molestaba
fortunata_y_jacinda_3a.txt, que, da
fortunata_y_jacinda_3a.txt, La confesión, ennoblece
fortunata_y_jacinda_3a.txt, él, sabía
fortunata_y_jacinda_3a.txt, un _rasgo, viene
fortunata_y_jacinda_3a.txt, el momento, acercaba
fortunata_y_jacinda_3a.txt, el pecador, confuso
fortunata_y_jacinda_3a.txt, él, quería
fortunata_y_jacinda_3a.txt, el cabello, negro
fortunata_y_jacinda_3a.txt, Su imaginación, pintaba
fortunata_y_jacinda_3a.txt, él, sufrir
fortunata_y_jacinda_3a.txt, que, parecían
fortunata_y_jacinda_3a.txt, que, hace
fortunata_y_jacinda_3a.txt, las confidencias, van
fortunata_y_jacinda_3a.txt, Jacinta, quedar
fortunata_y_jacinda_3a.txt, ella, vería
fortunata_y_jacinda_3a.txt, qué marido, tenía
fortunata_y_jacinda_3a.txt, qué, superior
fortunata_y_jacinda_3a.txt, que, comprende
fortunata_y_jacinda_3a.txt, que, gustar
fortunata_y_jacinda_3a.txt, los paladares, gustar
fortunata_y_jacinda_3a.txt, ella, dijo
fortunata_y_jacinda_3a.txt, yo, miserable
fortunata_y_jacinda_3a.txt, Ese nombre, hace
fortunata_y_jacinda_3a.txt, que, horroriza
fortunata_y_jacinda_3a.txt, que, empezaba
fortunata_y_jacinda_3a.txt, Mujer, creo
fortunata_y_jacinda_3a.txt, eso, hay
fortunata_y_jacinda_3a.txt, Yo, pongo
fortunata_y_jacinda_3a.txt, que, hombre
fortunata_y_jacinda_3a.txt, que, marido
fortunata_y_jacinda_3a.txt, Jacinta, abrió
fortunata_y_jacinda_3a.txt, su pasmo, grande
fortunata_y_jacinda_3a.txt, ese majadero, martirizaba
fortunata_y_jacinda_3a.txt, que, escapa
fortunata_y_jacinda_3a.txt, Jacinta, cerrado
fortunata_y_jacinda_3a.txt, Juan, situación--prosiguió
fortunata_y_jacinda_3a.txt, yo, planteo
fortunata_y_jacinda_3a.txt, que, pide
fortunata_y_jacinda_3a.txt, tú, reconoces
fortunata_y_jacinda_3a.txt, tú, perdiste
fortunata_y_jacinda_3a.txt, sus males, vienen
fortunata_y_jacinda_3a.txt, Yo, quiero
fortunata_y_jacinda_3a.txt, ciertas deudas, saldan
fortunata_y_jacinda_3a.txt, Yo, pensé
fortunata_y_jacinda_3a.txt, esto, difícil
fortunata_y_jacinda_3a.txt, Las cosas, tomarlas
fortunata_y_jacinda_3a.txt, otra cosa, es
fortunata_y_jacinda_3a.txt, Yo, dije
fortunata_y_jacinda_3a.txt, que, das
fortunata_y_jacinda_3a.txt, que, compones
fortunata_y_jacinda_3a.txt, que, amor
fortunata_y_jacinda_3a.txt, Yo, juro
fortunata_y_jacinda_3a.txt, yo, sentía
fortunata_y_jacinda_3a.txt, pasión, inspiraba
fortunata_y_jacinda_3a.txt, otro, crea
fortunata_y_jacinda_3a.txt, que, yo
fortunata_y_jacinda_3a.txt, Tu incredulidad, nace
fortunata_y_jacinda_3a.txt, Te, figurado
fortunata_y_jacinda_3a.txt, que, poseen
fortunata_y_jacinda_3a.txt, Esta casta, existe
fortunata_y_jacinda_3a.txt, que, abunda
fortunata_y_jacinda_3a.txt, escuela, hubiera
fortunata_y_jacinda_3a.txt, ello, venir
fortunata_y_jacinda_3a.txt, los ferrocarriles, venido
fortunata_y_jacinda_3a.txt, Fortunata, esas
fortunata_y_jacinda_3a.txt, ninguna picardía, ocurre
fortunata_y_jacinda_3a.txt, nada, pega
fortunata_y_jacinda_3a.txt, talento, necesita
fortunata_y_jacinda_3a.txt, todas, habría
fortunata_y_jacinda_3a.txt, los matrimonios, vivirían
fortunata_y_jacinda_3a.txt, Juan, asustó
fortunata_y_jacinda_3a.txt, la lengua, ido
fortunata_y_jacinda_3a.txt, Fortunata, decía
fortunata_y_jacinda_3a.txt, él, decía
fortunata_y_jacinda_3a.txt, Jacinta, hubo
fortunata_y_jacinda_3a.txt, el prestidigitador, acudió
fortunata_y_jacinda_3a.txt, esto, aumentaba
fortunata_y_jacinda_3a.txt, que, hecho
fortunata_y_jacinda_3a.txt, que, pasado
fortunata_y_jacinda_3a.txt, yo, sufriría
fortunata_y_jacinda_3a.txt, que, inspira
